case,act,time
47,M,20200422T0902
47,D,20200422T0903
47,I,20200422T0904
47,L,20200422T0905
47,B,20200422T0906
47,A,20200422T0907
47,N,20200422T0908
47,L,20200422T0909
47,O,20200422T0910
47,G,20200422T0911
47,D,20200422T0912
47,A,20200422T0913
47,P,20200422T0914
47,J,20200422T0915
47,H,20200422T0916
47,A,20200422T0917
47,E,20200422T0918
47,P,20200422T0919
47,G,20200422T0920
47,K,20200422T0921
47,B,20200422T0922
47,K,20200422T0923
47,E,20200422T0924
47,K,20200422T0925
47,B,20200422T0926
48,M,20200422T0900
48,M,20200422T0901
48,M,20200422T0902
48,D,20200422T0903
48,I,20200422T0904
48,L,20200422T0905
48,B,20200422T0906
48,A,20200422T0907
48,N,20200422T0908
48,L,20200422T0909
48,O,20200422T0910
48,G,20200422T0911
48,D,20200422T0912
48,A,20200422T0913
48,P,20200422T0914
48,J,20200422T0915
48,H,20200422T0916
48,A,20200422T0917
48,E,20200422T0918
48,P,20200422T0919
48,G,20200422T0920
48,K,20200422T0921
48,B,20200422T0922
48,K,20200422T0923
48,E,20200422T0924
48,K,20200422T0925
48,B,20200422T0926
49,M,20200422T0900
49,M,20200422T0901
49,M,20200422T0902
49,D,20200422T0903
49,I,20200422T0904
49,L,20200422T0905
49,B,20200422T0906
49,A,20200422T0907
49,N,20200422T0908
49,L,20200422T0909
49,O,20200422T0910
49,G,20200422T0911
49,D,20200422T0912
49,A,20200422T0913
49,P,20200422T0914
49,J,20200422T0915
49,H,20200422T0916
49,A,20200422T0917
49,E,20200422T0918
49,P,20200422T0919
49,G,20200422T0920
49,K,20200422T0921
49,B,20200422T0922
49,K,20200422T0923
49,E,20200422T0924
49,K,20200422T0925
49,B,20200422T0926
50,M,20200422T0900
50,M,20200422T0901
50,M,20200422T0902
50,D,20200422T0903
50,I,20200422T0904
50,L,20200422T0905
50,B,20200422T0906
50,A,20200422T0907
50,N,20200422T0908
50,L,20200422T0909
50,O,20200422T0910
50,G,20200422T0911
50,D,20200422T0912
50,A,20200422T0913
50,P,20200422T0914
50,J,20200422T0915
50,H,20200422T0916
50,A,20200422T0917
50,E,20200422T0918
50,P,20200422T0919
50,G,20200422T0920
50,K,20200422T0921
50,B,20200422T0922
50,K,20200422T0923
50,E,20200422T0924
50,K,20200422T0925
50,B,20200422T0926
51,M,20200422T0900
51,M,20200422T0901
51,M,20200422T0902
51,D,20200422T0903
51,I,20200422T0904
51,L,20200422T0905
51,B,20200422T0906
51,A,20200422T0907
51,N,20200422T0908
51,L,20200422T0909
51,O,20200422T0910
51,G,20200422T0911
51,D,20200422T0912
51,A,20200422T0913
51,P,20200422T0914
51,J,20200422T0915
51,H,20200422T0916
51,A,20200422T0917
51,E,20200422T0918
51,P,20200422T0919
51,G,20200422T0920
51,K,20200422T0921
51,B,20200422T0922
51,K,20200422T0923
51,E,20200422T0924
51,K,20200422T0925
51,B,20200422T0926
52,M,20200422T0900
52,M,20200422T0901
52,M,20200422T0902
52,D,20200422T0903
52,I,20200422T0904
52,L,20200422T0905
52,B,20200422T0906
52,A,20200422T0907
52,N,20200422T0908
52,L,20200422T0909
52,O,20200422T0910
52,G,20200422T0911
52,D,20200422T0912
52,A,20200422T0913
52,P,20200422T0914
52,J,20200422T0915
52,H,20200422T0916
52,A,20200422T0917
52,E,20200422T0918
52,P,20200422T0919
52,G,20200422T0920
52,K,20200422T0921
52,B,20200422T0922
52,K,20200422T0923
52,E,20200422T0924
52,K,20200422T0925
52,B,20200422T0926
53,M,20200422T0900
53,M,20200422T0901
53,M,20200422T0902
53,D,20200422T0903
53,I,20200422T0904
53,L,20200422T0905
53,B,20200422T0906
53,A,20200422T0907
53,N,20200422T0908
53,L,20200422T0909
53,O,20200422T0910
53,G,20200422T0911
53,D,20200422T0912
53,A,20200422T0913
53,P,20200422T0914
53,J,20200422T0915
53,H,20200422T0916
53,A,20200422T0917
53,E,20200422T0918
53,P,20200422T0919
53,G,20200422T0920
53,K,20200422T0921
53,B,20200422T0922
53,K,20200422T0923
53,E,20200422T0924
53,K,20200422T0925
53,B,20200422T0926
54,M,20200422T0900
54,M,20200422T0901
54,M,20200422T0902
54,D,20200422T0903
54,I,20200422T0904
54,L,20200422T0905
54,B,20200422T0906
54,A,20200422T0907
54,N,20200422T0908
54,L,20200422T0909
54,O,20200422T0910
54,G,20200422T0911
54,D,20200422T0912
54,A,20200422T0913
54,P,20200422T0914
54,J,20200422T0915
54,H,20200422T0916
54,A,20200422T0917
54,E,20200422T0918
54,P,20200422T0919
54,G,20200422T0920
54,K,20200422T0921
54,B,20200422T0922
54,K,20200422T0923
54,E,20200422T0924
54,K,20200422T0925
54,B,20200422T0926
55,M,20200422T0900
55,M,20200422T0901
55,M,20200422T0902
55,D,20200422T0903
55,I,20200422T0904
55,L,20200422T0905
55,B,20200422T0906
55,A,20200422T0907
55,N,20200422T0908
55,L,20200422T0909
55,O,20200422T0910
55,G,20200422T0911
55,D,20200422T0912
55,A,20200422T0913
55,P,20200422T0914
55,J,20200422T0915
55,H,20200422T0916
55,A,20200422T0917
55,E,20200422T0918
55,P,20200422T0919
55,G,20200422T0920
55,K,20200422T0921
55,B,20200422T0922
55,K,20200422T0923
55,E,20200422T0924
55,K,20200422T0925
55,B,20200422T0926
56,M,20200422T0900
56,M,20200422T0901
56,M,20200422T0902
56,D,20200422T0903
56,I,20200422T0904
56,L,20200422T0905
56,B,20200422T0906
56,A,20200422T0907
56,N,20200422T0908
56,L,20200422T0909
56,O,20200422T0910
56,G,20200422T0911
56,D,20200422T0912
56,A,20200422T0913
56,P,20200422T0914
56,J,20200422T0915
56,H,20200422T0916
56,A,20200422T0917
56,E,20200422T0918
56,P,20200422T0919
56,G,20200422T0920
56,K,20200422T0921
56,B,20200422T0922
56,K,20200422T0923
56,E,20200422T0924
56,K,20200422T0925
56,B,20200422T0926
57,M,20200422T0900
57,M,20200422T0901
57,M,20200422T0902
57,D,20200422T0903
57,I,20200422T0904
57,L,20200422T0905
57,B,20200422T0906
57,A,20200422T0907
57,N,20200422T0908
57,L,20200422T0909
57,O,20200422T0910
57,G,20200422T0911
57,D,20200422T0912
57,A,20200422T0913
57,P,20200422T0914
57,J,20200422T0915
57,H,20200422T0916
57,A,20200422T0917
57,E,20200422T0918
57,P,20200422T0919
57,G,20200422T0920
57,K,20200422T0921
57,B,20200422T0922
57,K,20200422T0923
57,E,20200422T0924
57,K,20200422T0925
57,B,20200422T0926
58,M,20200422T0900
58,M,20200422T0901
58,M,20200422T0902
58,D,20200422T0903
58,I,20200422T0904
58,L,20200422T0905
58,B,20200422T0906
58,A,20200422T0907
58,N,20200422T0908
58,L,20200422T0909
58,O,20200422T0910
58,G,20200422T0911
58,D,20200422T0912
58,A,20200422T0913
58,P,20200422T0914
58,J,20200422T0915
58,H,20200422T0916
58,A,20200422T0917
58,E,20200422T0918
58,P,20200422T0919
58,G,20200422T0920
58,K,20200422T0921
58,B,20200422T0922
58,K,20200422T0923
58,E,20200422T0924
58,K,20200422T0925
58,B,20200422T0926
59,M,20200422T0900
59,M,20200422T0901
59,M,20200422T0902
59,D,20200422T0903
59,I,20200422T0904
59,L,20200422T0905
59,B,20200422T0906
59,A,20200422T0907
59,N,20200422T0908
59,L,20200422T0909
59,O,20200422T0910
59,G,20200422T0911
59,D,20200422T0912
59,A,20200422T0913
59,P,20200422T0914
59,J,20200422T0915
59,H,20200422T0916
59,A,20200422T0917
59,E,20200422T0918
59,P,20200422T0919
59,G,20200422T0920
59,K,20200422T0921
59,B,20200422T0922
59,K,20200422T0923
59,E,20200422T0924
59,K,20200422T0925
59,B,20200422T0926
60,M,20200422T0900
60,M,20200422T0901
60,M,20200422T0902
60,D,20200422T0903
60,I,20200422T0904
60,L,20200422T0905
60,B,20200422T0906
60,A,20200422T0907
60,N,20200422T0908
60,L,20200422T0909
60,O,20200422T0910
60,G,20200422T0911
60,D,20200422T0912
60,A,20200422T0913
60,P,20200422T0914
60,J,20200422T0915
60,H,20200422T0916
60,A,20200422T0917
60,E,20200422T0918
60,P,20200422T0919
60,G,20200422T0920
60,K,20200422T0921
60,B,20200422T0922
60,K,20200422T0923
60,E,20200422T0924
60,K,20200422T0925
60,B,20200422T0926
61,M,20200422T0900
61,M,20200422T0901
61,M,20200422T0902
61,D,20200422T0903
61,I,20200422T0904
61,L,20200422T0905
61,B,20200422T0906
61,A,20200422T0907
61,N,20200422T0908
61,L,20200422T0909
61,O,20200422T0910
61,G,20200422T0911
61,D,20200422T0912
61,A,20200422T0913
61,P,20200422T0914
61,J,20200422T0915
61,H,20200422T0916
61,A,20200422T0917
61,E,20200422T0918
61,P,20200422T0919
61,G,20200422T0920
61,K,20200422T0921
61,B,20200422T0922
61,K,20200422T0923
61,E,20200422T0924
61,K,20200422T0925
61,B,20200422T0926
62,M,20200422T0900
62,M,20200422T0901
62,M,20200422T0902
62,D,20200422T0903
62,I,20200422T0904
62,L,20200422T0905
62,B,20200422T0906
62,A,20200422T0907
62,N,20200422T0908
62,L,20200422T0909
62,O,20200422T0910
62,G,20200422T0911
62,D,20200422T0912
62,A,20200422T0913
62,P,20200422T0914
62,J,20200422T0915
62,H,20200422T0916
62,A,20200422T0917
62,E,20200422T0918
62,P,20200422T0919
62,G,20200422T0920
62,K,20200422T0921
62,B,20200422T0922
62,K,20200422T0923
62,E,20200422T0924
62,K,20200422T0925
62,B,20200422T0926
63,M,20200422T0900
63,M,20200422T0901
63,M,20200422T0902
63,D,20200422T0903
63,I,20200422T0904
63,L,20200422T0905
63,B,20200422T0906
63,A,20200422T0907
63,N,20200422T0908
63,L,20200422T0909
63,O,20200422T0910
63,G,20200422T0911
63,D,20200422T0912
63,A,20200422T0913
63,P,20200422T0914
63,J,20200422T0915
63,H,20200422T0916
63,A,20200422T0917
63,E,20200422T0918
63,P,20200422T0919
63,G,20200422T0920
63,K,20200422T0921
63,B,20200422T0922
63,K,20200422T0923
63,E,20200422T0924
63,K,20200422T0925
63,B,20200422T0926
64,M,20200422T0900
64,M,20200422T0901
64,M,20200422T0902
64,D,20200422T0903
64,I,20200422T0904
64,L,20200422T0905
64,B,20200422T0906
64,A,20200422T0907
64,N,20200422T0908
64,L,20200422T0909
64,O,20200422T0910
64,G,20200422T0911
64,D,20200422T0912
64,A,20200422T0913
64,P,20200422T0914
64,J,20200422T0915
64,H,20200422T0916
64,A,20200422T0917
64,E,20200422T0918
64,P,20200422T0919
64,G,20200422T0920
64,K,20200422T0921
64,B,20200422T0922
64,K,20200422T0923
64,E,20200422T0924
64,K,20200422T0925
64,B,20200422T0926
65,M,20200422T0900
65,M,20200422T0901
65,M,20200422T0902
65,D,20200422T0903
65,I,20200422T0904
65,L,20200422T0905
65,B,20200422T0906
65,A,20200422T0907
65,N,20200422T0908
65,L,20200422T0909
65,O,20200422T0910
65,G,20200422T0911
65,D,20200422T0912
65,A,20200422T0913
65,P,20200422T0914
65,J,20200422T0915
65,H,20200422T0916
65,A,20200422T0917
65,E,20200422T0918
65,P,20200422T0919
65,G,20200422T0920
65,K,20200422T0921
65,B,20200422T0922
65,K,20200422T0923
65,E,20200422T0924
65,K,20200422T0925
65,B,20200422T0926
66,M,20200422T0900
66,M,20200422T0901
66,M,20200422T0902
66,D,20200422T0903
66,I,20200422T0904
66,L,20200422T0905
66,B,20200422T0906
66,A,20200422T0907
66,N,20200422T0908
66,L,20200422T0909
66,O,20200422T0910
66,G,20200422T0911
66,D,20200422T0912
66,A,20200422T0913
66,P,20200422T0914
66,J,20200422T0915
66,H,20200422T0916
66,A,20200422T0917
66,E,20200422T0918
66,P,20200422T0919
66,G,20200422T0920
66,K,20200422T0921
66,B,20200422T0922
66,K,20200422T0923
66,E,20200422T0924
66,K,20200422T0925
66,B,20200422T0926
67,M,20200422T0900
67,M,20200422T0901
67,M,20200422T0902
67,D,20200422T0903
67,I,20200422T0904
67,L,20200422T0905
67,B,20200422T0906
67,A,20200422T0907
67,N,20200422T0908
67,L,20200422T0909
67,O,20200422T0910
67,G,20200422T0911
67,D,20200422T0912
67,A,20200422T0913
67,P,20200422T0914
67,J,20200422T0915
67,H,20200422T0916
67,A,20200422T0917
67,E,20200422T0918
67,P,20200422T0919
67,G,20200422T0920
67,K,20200422T0921
67,B,20200422T0922
67,K,20200422T0923
67,E,20200422T0924
67,K,20200422T0925
67,B,20200422T0926
68,M,20200422T0900
68,M,20200422T0901
68,M,20200422T0902
68,D,20200422T0903
68,I,20200422T0904
68,L,20200422T0905
68,B,20200422T0906
68,A,20200422T0907
68,N,20200422T0908
68,L,20200422T0909
68,O,20200422T0910
68,G,20200422T0911
68,D,20200422T0912
68,A,20200422T0913
68,P,20200422T0914
68,J,20200422T0915
68,H,20200422T0916
68,A,20200422T0917
68,E,20200422T0918
68,P,20200422T0919
68,G,20200422T0920
68,K,20200422T0921
68,B,20200422T0922
68,K,20200422T0923
68,E,20200422T0924
68,K,20200422T0925
68,B,20200422T0926
69,M,20200422T0900
69,M,20200422T0901
69,M,20200422T0902
69,D,20200422T0903
69,I,20200422T0904
69,L,20200422T0905
69,B,20200422T0906
69,A,20200422T0907
69,N,20200422T0908
69,L,20200422T0909
69,O,20200422T0910
69,G,20200422T0911
69,D,20200422T0912
69,A,20200422T0913
69,P,20200422T0914
69,J,20200422T0915
69,H,20200422T0916
69,A,20200422T0917
69,E,20200422T0918
69,P,20200422T0919
69,G,20200422T0920
69,K,20200422T0921
69,B,20200422T0922
69,K,20200422T0923
69,E,20200422T0924
69,K,20200422T0925
69,B,20200422T0926
70,M,20200422T0900
70,M,20200422T0901
70,M,20200422T0902
70,D,20200422T0903
70,I,20200422T0904
70,L,20200422T0905
70,B,20200422T0906
70,A,20200422T0907
70,N,20200422T0908
70,L,20200422T0909
70,O,20200422T0910
70,G,20200422T0911
70,D,20200422T0912
70,A,20200422T0913
70,P,20200422T0914
70,J,20200422T0915
70,H,20200422T0916
70,A,20200422T0917
70,E,20200422T0918
70,P,20200422T0919
70,G,20200422T0920
70,K,20200422T0921
70,B,20200422T0922
70,K,20200422T0923
70,E,20200422T0924
70,K,20200422T0925
70,B,20200422T0926
71,M,20200422T0900
71,M,20200422T0901
71,M,20200422T0902
71,D,20200422T0903
71,I,20200422T0904
71,L,20200422T0905
71,B,20200422T0906
71,A,20200422T0907
71,N,20200422T0908
71,L,20200422T0909
71,O,20200422T0910
71,G,20200422T0911
71,D,20200422T0912
71,A,20200422T0913
71,P,20200422T0914
71,J,20200422T0915
71,H,20200422T0916
71,A,20200422T0917
71,E,20200422T0918
71,P,20200422T0919
71,G,20200422T0920
71,K,20200422T0921
71,B,20200422T0922
71,K,20200422T0923
71,E,20200422T0924
71,K,20200422T0925
71,B,20200422T0926
72,M,20200422T0900
72,M,20200422T0901
72,M,20200422T0902
72,D,20200422T0903
72,I,20200422T0904
72,L,20200422T0905
72,B,20200422T0906
72,A,20200422T0907
72,N,20200422T0908
72,L,20200422T0909
72,O,20200422T0910
72,G,20200422T0911
72,D,20200422T0912
72,A,20200422T0913
72,P,20200422T0914
72,J,20200422T0915
72,H,20200422T0916
72,A,20200422T0917
72,E,20200422T0918
72,P,20200422T0919
72,G,20200422T0920
72,K,20200422T0921
72,B,20200422T0922
72,K,20200422T0923
72,E,20200422T0924
72,K,20200422T0925
72,B,20200422T0926
73,M,20200422T0900
73,M,20200422T0901
73,M,20200422T0902
73,D,20200422T0903
73,I,20200422T0904
73,L,20200422T0905
73,B,20200422T0906
73,A,20200422T0907
73,N,20200422T0908
73,L,20200422T0909
73,O,20200422T0910
73,G,20200422T0911
73,D,20200422T0912
73,A,20200422T0913
73,P,20200422T0914
73,J,20200422T0915
73,H,20200422T0916
73,A,20200422T0917
73,E,20200422T0918
73,P,20200422T0919
73,G,20200422T0920
73,K,20200422T0921
73,B,20200422T0922
73,K,20200422T0923
73,E,20200422T0924
73,K,20200422T0925
73,B,20200422T0926
74,M,20200422T0900
74,M,20200422T0901
74,M,20200422T0902
74,D,20200422T0903
74,I,20200422T0904
74,L,20200422T0905
74,B,20200422T0906
74,A,20200422T0907
74,N,20200422T0908
74,L,20200422T0909
74,O,20200422T0910
74,G,20200422T0911
74,D,20200422T0912
74,A,20200422T0913
74,P,20200422T0914
74,J,20200422T0915
74,H,20200422T0916
74,A,20200422T0917
74,E,20200422T0918
74,P,20200422T0919
74,G,20200422T0920
74,K,20200422T0921
74,B,20200422T0922
74,K,20200422T0923
74,E,20200422T0924
74,K,20200422T0925
74,B,20200422T0926
75,M,20200422T0900
75,M,20200422T0901
75,M,20200422T0902
75,D,20200422T0903
75,I,20200422T0904
75,L,20200422T0905
75,B,20200422T0906
75,A,20200422T0907
75,N,20200422T0908
75,L,20200422T0909
75,O,20200422T0910
75,G,20200422T0911
75,D,20200422T0912
75,A,20200422T0913
75,P,20200422T0914
75,J,20200422T0915
75,H,20200422T0916
75,A,20200422T0917
75,E,20200422T0918
75,P,20200422T0919
75,G,20200422T0920
75,K,20200422T0921
75,B,20200422T0922
75,K,20200422T0923
75,E,20200422T0924
75,K,20200422T0925
75,B,20200422T0926
76,M,20200422T0900
76,M,20200422T0901
76,M,20200422T0902
76,D,20200422T0903
76,I,20200422T0904
76,L,20200422T0905
76,B,20200422T0906
76,A,20200422T0907
76,N,20200422T0908
76,L,20200422T0909
76,O,20200422T0910
76,G,20200422T0911
76,D,20200422T0912
76,A,20200422T0913
76,P,20200422T0914
76,J,20200422T0915
76,H,20200422T0916
76,A,20200422T0917
76,E,20200422T0918
76,P,20200422T0919
76,G,20200422T0920
76,K,20200422T0921
76,B,20200422T0922
76,K,20200422T0923
76,E,20200422T0924
76,K,20200422T0925
76,B,20200422T0926
77,M,20200422T0900
77,M,20200422T0901
77,M,20200422T0902
77,D,20200422T0903
77,I,20200422T0904
77,L,20200422T0905
77,B,20200422T0906
77,A,20200422T0907
77,N,20200422T0908
77,L,20200422T0909
77,O,20200422T0910
77,G,20200422T0911
77,D,20200422T0912
77,A,20200422T0913
77,P,20200422T0914
77,J,20200422T0915
77,H,20200422T0916
77,A,20200422T0917
77,E,20200422T0918
77,P,20200422T0919
77,G,20200422T0920
77,K,20200422T0921
77,B,20200422T0922
77,K,20200422T0923
77,E,20200422T0924
77,K,20200422T0925
77,B,20200422T0926
78,M,20200422T0900
78,M,20200422T0901
78,M,20200422T0902
78,D,20200422T0903
78,I,20200422T0904
78,L,20200422T0905
78,B,20200422T0906
78,A,20200422T0907
78,N,20200422T0908
78,L,20200422T0909
78,O,20200422T0910
78,G,20200422T0911
78,D,20200422T0912
78,A,20200422T0913
78,P,20200422T0914
78,J,20200422T0915
78,H,20200422T0916
78,A,20200422T0917
78,E,20200422T0918
78,P,20200422T0919
78,G,20200422T0920
78,K,20200422T0921
78,B,20200422T0922
78,K,20200422T0923
78,E,20200422T0924
78,K,20200422T0925
78,B,20200422T0926
79,M,20200422T0900
79,M,20200422T0901
79,M,20200422T0902
79,D,20200422T0903
79,I,20200422T0904
79,L,20200422T0905
79,B,20200422T0906
79,A,20200422T0907
79,N,20200422T0908
79,L,20200422T0909
79,O,20200422T0910
79,G,20200422T0911
79,D,20200422T0912
79,A,20200422T0913
79,P,20200422T0914
79,J,20200422T0915
79,H,20200422T0916
79,A,20200422T0917
79,E,20200422T0918
79,P,20200422T0919
79,G,20200422T0920
79,K,20200422T0921
79,B,20200422T0922
79,K,20200422T0923
79,E,20200422T0924
79,K,20200422T0925
79,B,20200422T0926
80,M,20200422T0900
80,M,20200422T0901
80,M,20200422T0902
80,D,20200422T0903
80,I,20200422T0904
80,L,20200422T0905
80,B,20200422T0906
80,A,20200422T0907
80,N,20200422T0908
80,L,20200422T0909
80,O,20200422T0910
80,G,20200422T0911
80,D,20200422T0912
80,A,20200422T0913
80,P,20200422T0914
80,J,20200422T0915
80,H,20200422T0916
80,A,20200422T0917
80,E,20200422T0918
80,P,20200422T0919
80,G,20200422T0920
80,K,20200422T0921
80,B,20200422T0922
80,K,20200422T0923
80,E,20200422T0924
80,K,20200422T0925
80,B,20200422T0926
81,M,20200422T0900
81,M,20200422T0901
81,M,20200422T0902
81,D,20200422T0903
81,I,20200422T0904
81,L,20200422T0905
81,B,20200422T0906
81,A,20200422T0907
81,N,20200422T0908
81,L,20200422T0909
81,O,20200422T0910
81,G,20200422T0911
81,D,20200422T0912
81,A,20200422T0913
81,P,20200422T0914
81,J,20200422T0915
81,H,20200422T0916
81,A,20200422T0917
81,E,20200422T0918
81,P,20200422T0919
81,G,20200422T0920
81,K,20200422T0921
81,B,20200422T0922
81,K,20200422T0923
81,E,20200422T0924
81,K,20200422T0925
81,B,20200422T0926
82,M,20200422T0900
82,M,20200422T0901
82,M,20200422T0902
82,D,20200422T0903
82,I,20200422T0904
82,L,20200422T0905
82,B,20200422T0906
82,A,20200422T0907
82,N,20200422T0908
82,L,20200422T0909
82,O,20200422T0910
82,G,20200422T0911
82,D,20200422T0912
82,A,20200422T0913
82,P,20200422T0914
82,J,20200422T0915
82,H,20200422T0916
82,A,20200422T0917
82,E,20200422T0918
82,P,20200422T0919
82,G,20200422T0920
82,K,20200422T0921
82,B,20200422T0922
82,K,20200422T0923
82,E,20200422T0924
82,K,20200422T0925
82,B,20200422T0926
83,M,20200422T0900
83,M,20200422T0901
83,M,20200422T0902
83,D,20200422T0903
83,I,20200422T0904
83,L,20200422T0905
83,B,20200422T0906
83,A,20200422T0907
83,N,20200422T0908
83,L,20200422T0909
83,O,20200422T0910
83,G,20200422T0911
83,D,20200422T0912
83,A,20200422T0913
83,P,20200422T0914
83,J,20200422T0915
83,H,20200422T0916
83,A,20200422T0917
83,E,20200422T0918
83,P,20200422T0919
83,G,20200422T0920
83,K,20200422T0921
83,B,20200422T0922
83,K,20200422T0923
83,E,20200422T0924
83,K,20200422T0925
83,B,20200422T0926
84,M,20200422T0900
84,M,20200422T0901
84,M,20200422T0902
84,D,20200422T0903
84,I,20200422T0904
84,L,20200422T0905
84,B,20200422T0906
84,A,20200422T0907
84,N,20200422T0908
84,L,20200422T0909
84,O,20200422T0910
84,G,20200422T0911
84,D,20200422T0912
84,A,20200422T0913
84,P,20200422T0914
84,J,20200422T0915
84,H,20200422T0916
84,A,20200422T0917
84,E,20200422T0918
84,P,20200422T0919
84,G,20200422T0920
84,K,20200422T0921
84,B,20200422T0922
84,K,20200422T0923
84,E,20200422T0924
84,K,20200422T0925
84,B,20200422T0926
85,M,20200422T0900
85,M,20200422T0901
85,M,20200422T0902
85,D,20200422T0903
85,I,20200422T0904
85,L,20200422T0905
85,B,20200422T0906
85,A,20200422T0907
85,N,20200422T0908
85,L,20200422T0909
85,O,20200422T0910
85,G,20200422T0911
85,D,20200422T0912
85,A,20200422T0913
85,P,20200422T0914
85,J,20200422T0915
85,H,20200422T0916
85,A,20200422T0917
85,E,20200422T0918
85,P,20200422T0919
85,G,20200422T0920
85,K,20200422T0921
85,B,20200422T0922
85,K,20200422T0923
85,E,20200422T0924
85,K,20200422T0925
85,B,20200422T0926
86,M,20200422T0900
86,M,20200422T0901
86,M,20200422T0902
86,D,20200422T0903
86,I,20200422T0904
86,L,20200422T0905
86,B,20200422T0906
86,A,20200422T0907
86,N,20200422T0908
86,L,20200422T0909
86,O,20200422T0910
86,G,20200422T0911
86,D,20200422T0912
86,A,20200422T0913
86,P,20200422T0914
86,J,20200422T0915
86,H,20200422T0916
86,A,20200422T0917
86,E,20200422T0918
86,P,20200422T0919
86,G,20200422T0920
86,K,20200422T0921
86,B,20200422T0922
86,K,20200422T0923
86,E,20200422T0924
86,K,20200422T0925
86,B,20200422T0926
87,M,20200422T0900
87,M,20200422T0901
87,M,20200422T0902
87,D,20200422T0903
87,I,20200422T0904
87,L,20200422T0905
87,B,20200422T0906
87,A,20200422T0907
87,N,20200422T0908
87,L,20200422T0909
87,O,20200422T0910
87,G,20200422T0911
87,D,20200422T0912
87,A,20200422T0913
87,P,20200422T0914
87,J,20200422T0915
87,H,20200422T0916
87,A,20200422T0917
87,E,20200422T0918
87,P,20200422T0919
87,G,20200422T0920
87,K,20200422T0921
87,B,20200422T0922
87,K,20200422T0923
87,E,20200422T0924
87,K,20200422T0925
87,B,20200422T0926
88,M,20200422T0900
88,M,20200422T0901
88,M,20200422T0902
88,D,20200422T0903
88,I,20200422T0904
88,L,20200422T0905
